id,x,y,z,yaw,pitch,roll
384,1929.97,869.993,-0.325365,0.0426618,-0.0377707,-0.0104785
385,1930.43,870.037,-0.416294,0.0418648,-0.0363902,-0.0078012
386,1930.91,870.057,-0.425345,0.0416861,-0.0357651,-0.00974175
387,1931.32,870.107,-0.474238,0.0418761,-0.0344179,-0.00890493
388,1931.82,870.091,-0.494371,0.0408281,-0.0333272,-0.00816332
389,1932.24,870.113,-0.454191,0.041408,-0.0333853,-0.0044611
390,1932.68,870.156,-0.441087,0.0421394,-0.0338663,-0.00381977
391,1933.14,870.157,-0.428787,0.0421588,-0.0324702,-0.00535988
392,1933.6,870.187,-0.435489,0.0407723,-0.0327158,-0.00523066
393,1934.01,870.171,-0.411465,0.0401828,-0.0242153,-0.0044705
394,1934.42,870.196,-0.393247,0.0396976,-0.0240151,-0.00518869
395,1934.83,870.192,-0.457483,0.0383485,-0.0180048,-0.00311642
396,1935.27,870.201,-0.401903,0.0385207,-0.0187647,-0.00254822
